priority,status,category,ichome_title,ichome_original_title,jan,price,url,matched_product_name,matched_by,reason
A,new_candidate,ゲーム,Xbox コントローラー + USB-C 1V8-00005,Xbox コントローラー + USB-C 1V8-00005,4549576168128,5400,https://www.1-chome.com/wineDetail/4090/4090,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,Xbox コントローラー ブラック QAT-00005,Xbox コントローラー ブラック QAT-00005,4549576167879,5400,https://www.1-chome.com/wineDetail/1332/1332,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,Xbox コントローラー ホワイト QAS-00005,Xbox コントローラー ホワイト QAS-00005,4549576167848,5200,https://www.1-chome.com/wineDetail/1333/1333,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS2】ドラゴンクエストVII Reimagined -Switch,【NS2】ドラゴンクエストVII Reimagined -Switch,4988601012089,5200,https://www.1-chome.com/wineDetail/8232/8232,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS2】牧場物語 Lets！風のグランドバザール Nintendo Switch 2 Edition,【NS2】牧場物語 Lets！風のグランドバザール Nintendo Switch 2 Edition,4535506303950,5200,https://www.1-chome.com/wineDetail/7422/7422,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】Ghost of Yotei,【PS5】Ghost of Yotei,4948872017305,5200,https://www.1-chome.com/wineDetail/7585/7585,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】スーパーマリオ オデッセイ,【NS1】スーパーマリオ オデッセイ,4902370537789,5100,https://www.1-chome.com/wineDetail/226/226,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ルイージマンション3,【NS1】ルイージマンション3,4902370543964,5100,https://www.1-chome.com/wineDetail/1009/1009,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】スプラトゥーン３,【NS1】スプラトゥーン３,4902370550337,5000,https://www.1-chome.com/wineDetail/4318/4318,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】スーパーマリオブラザーズ ワンダー,【NS1】スーパーマリオブラザーズ ワンダー,4902370551587,5000,https://www.1-chome.com/wineDetail/5330/5330,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ピクミン4,【NS1】ピクミン4,4902370551150,5000,https://www.1-chome.com/wineDetail/5104/5104,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】マリオカート8 デラックス,【NS1】マリオカート8 デラックス,4902370536485,5000,https://www.1-chome.com/wineDetail/187/187,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】星のカービィ ディスカバリー,【NS1】星のカービィ ディスカバリー,4902370549454,5000,https://www.1-chome.com/wineDetail/3148/3148,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS2】あつまれ どうぶつの森 Nintendo Switch 2 Edition,【NS2】あつまれ　どうぶつの森 Nintendo Switch 2 Edition,4902370553901,5000,https://www.1-chome.com/wineDetail/8312/8312,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】アストロボット,【PS5】アストロボット,4948872017183,5000,https://www.1-chome.com/wineDetail/6047/6047,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】Fit Boxing 3 -Your パーソナルトレーナー,【NS1】Fit Boxing 3 -Your パーソナルトレーナー,4965857104454,4900,https://www.1-chome.com/wineDetail/6297/6297,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】Pokemon LEGENDS アルセウス,【NS1】Pokemon LEGENDS アルセウス,4902370549034,4900,https://www.1-chome.com/wineDetail/2090/2090,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】スーパーマリオ ３Ｄワールド ＋ フューリーワールド,【NS1】スーパーマリオ ３Ｄワールド ＋ フューリーワールド,4902370547115,4850,https://www.1-chome.com/wineDetail/1363/1363,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】あつまれ どうぶつの森,【NS1】あつまれ どうぶつの森,4902370545319,4800,https://www.1-chome.com/wineDetail/1062/1062,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】スーパーマリオブラザーズ U デラックス,【NS1】スーパーマリオブラザーズ U デラックス,4902370541281,4800,https://www.1-chome.com/wineDetail/1148/1148,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ゼルダの伝説 夢をみる島,【NS1】ゼルダの伝説 夢をみる島,4902370543940,4800,https://www.1-chome.com/wineDetail/6145/6145,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ポケットモンスター スカーレット,【NS1】ポケットモンスター スカーレット,4902370550542,4800,https://www.1-chome.com/wineDetail/4517/4517,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ポケットモンスター バイオレット,【NS1】ポケットモンスター バイオレット,4902370550559,4800,https://www.1-chome.com/wineDetail/4518/4518,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】マリオパーティ スーパースターズ,【NS1】マリオパーティ スーパースターズ,4902370548433,4800,https://www.1-chome.com/wineDetail/1941/1941,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】星のカービィ Wii デラックス,【NS1】星のカービィ Wii デラックス,4902370550870,4700,https://www.1-chome.com/wineDetail/4735/4735,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ドラゴンクエストX 目覚めし五つの種族,【NS1】ドラゴンクエストX　目覚めし五つの種族,4988601011143,4600,https://www.1-chome.com/wineDetail/4340/4340,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】星のカービィ スターアライズ,【NS1】星のカービィ スターアライズ,4902370539073,4600,https://www.1-chome.com/wineDetail/227/227,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】DEATH STRANDING 2: ON THE BEACH,【PS5】DEATH STRANDING 2: ON THE BEACH,4948872017213,4600,https://www.1-chome.com/wineDetail/7116/7116,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ドンキーコング リターンズ HD,【NS1】ドンキーコング リターンズ HD,4902370552492,4500,https://www.1-chome.com/wineDetail/6361/6361,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】マリオテニスエース,【NS1】マリオテニスエース,4902370539455,4500,https://www.1-chome.com/wineDetail/1214/1214,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,ポケモン ポケなで モンスターボール,ポケモン ポケなで モンスターボール,4904810958734,4500,https://www.1-chome.com/wineDetail/7790/7790,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】Nintendo Switch Sports,【NS1】Nintendo Switch Sports,4902370549263,4400,https://www.1-chome.com/wineDetail/3328/3328,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】桃太郎電鉄ワールド ～地球は希望でまわってる！～,【NS1】桃太郎電鉄ワールド ～地球は希望でまわってる！～,4988602176490,4200,https://www.1-chome.com/wineDetail/5348/5348,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】Stellar Blade,【PS5】Stellar Blade,4948872016858,4200,https://www.1-chome.com/wineDetail/5797/5797,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】牧場物語 Let's！風のグランドバザール,【NS1】牧場物語 Let's！風のグランドバザール,4535506303905,4100,https://www.1-chome.com/wineDetail/7423/7423,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】桃太郎電鉄2 ～あなたの町も きっとある～ 東日本編＋西日本編,【NS1】桃太郎電鉄2 ～あなたの町も きっとある～ 東日本編＋西日本編 4988602179248,4988602179248,4000,https://www.1-chome.com/wineDetail/7821/7821,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS2】REANIMAL,【NS2】REANIMAL,4571574970410,4000,https://www.1-chome.com/wineDetail/8401/8401,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】Alan Wake 2 Deluxe,【PS5】Alan Wake 2 Deluxe,4595057030064,4000,https://www.1-chome.com/wineDetail/6212/6212,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】超おどる メイド イン ワリオ,【NS1】超おどる メイド イン ワリオ,4902370551600,3900,https://www.1-chome.com/wineDetail/5346/5346,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】デイヴ・ザ・ダイバー ANNIVERSARY EDITION,【NS1】デイヴ・ザ・ダイバー ANNIVERSARY EDITION,4510772240123,3700,https://www.1-chome.com/wineDetail/5823/5823,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】Minecraft Legends,【NS1】Minecraft Legends,4549576214764,3600,https://www.1-chome.com/wineDetail/5017/5017,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS2】龍が如く０ 誓いの場所 Director’s Cut,【NS2】龍が如く０ 誓いの場所 Director’s Cut,4974365870584,3600,https://www.1-chome.com/wineDetail/7097/7097,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】Split Fiction,【PS5】Split Fiction,4938833024749,3600,https://www.1-chome.com/wineDetail/6816/6816,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,ゲーム＆ウオッチ ゼルダの伝説,ゲーム＆ウオッチ ゼルダの伝説,4902370548419,3500,https://www.1-chome.com/wineDetail/2020/2020,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,Nintendo switch おしゃべりフラワー TAF-S-LVAAA,Nintendo switch おしゃべりフラワー TAF-S-LVAAA,4902370553475,3400,https://www.1-chome.com/wineDetail/8414/8414,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】ルイージマンション2 HD,【NS1】ルイージマンション2 HD,4902370551938,3400,https://www.1-chome.com/wineDetail/5871/5871,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】桃太郎電鉄 〜昭和 平成 令和も定番,【NS1】桃太郎電鉄 〜昭和 平成 令和も定番,4988602173222,3300,https://www.1-chome.com/wineDetail/1322/1322,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】世界のアソビ大全51,【NS1】世界のアソビ大全51,4902370545784,3100,https://www.1-chome.com/wineDetail/2068/2068,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,NEOGEO mini ネオジオミニ,NEOGEO mini ネオジオミニ,4964808400003,3000,https://www.1-chome.com/wineDetail/1105/1105,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,PS5 HDカメラ CFI-ZEY1G,PS5 HDカメラ  CFI-ZEY1G,4948872415095,3000,https://www.1-chome.com/wineDetail/1316/1316,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【NS1】マインクラフト,【NS1】マインクラフト,4549576094113,3000,https://www.1-chome.com/wineDetail/1098/1098,,,JANあり、初回追加候補カテゴリ
A,new_candidate,ゲーム,【PS5】Marvel’s Spider-Man 2,【PS5】Marvel’s Spider-Man 2,4948872016865,3000,https://www.1-chome.com/wineDetail/5272/5272,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 1TB デザートチタニウム,iPhone 16 Pro Max 1TB デザートチタニウム,4549995536522,242500,https://www.1-chome.com/mobileDetail/1065/1065,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 1TB ナチュラルチタニウム,iPhone 16 Pro Max 1TB ナチュラルチタニウム,4549995536539,242500,https://www.1-chome.com/mobileDetail/1065/1065,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 1TB ブラックチタニウム,iPhone 16 Pro Max 1TB ブラックチタニウム,4549995536508,242500,https://www.1-chome.com/mobileDetail/1065/1065,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 1TB ホワイトチタニウム,iPhone 16 Pro Max 1TB ホワイトチタニウム,4549995536515,242500,https://www.1-chome.com/mobileDetail/1065/1065,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro 1TB デザートチタニウム,iPhone 16 Pro 1TB デザートチタニウム,4549995533163,219000,https://www.1-chome.com/mobileDetail/1069/1069,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro 1TB ナチュラルチタニウム,iPhone 16 Pro 1TB ナチュラルチタニウム,4549995533217,219000,https://www.1-chome.com/mobileDetail/1069/1069,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro 1TB ブラックチタニウム,iPhone 16 Pro 1TB ブラックチタニウム,4549995533064,219000,https://www.1-chome.com/mobileDetail/1069/1069,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro 1TB ホワイトチタニウム,iPhone 16 Pro 1TB ホワイトチタニウム,4549995533118,219000,https://www.1-chome.com/mobileDetail/1069/1069,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 512GB デザートチタニウム,iPhone 16 Pro Max 512GB デザートチタニウム,4549995536485,213500,https://www.1-chome.com/mobileDetail/1064/1064,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 512GB ナチュラルチタニウム,iPhone 16 Pro Max 512GB ナチュラルチタニウム,4549995536492,213500,https://www.1-chome.com/mobileDetail/1064/1064,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 512GB ブラックチタニウム,iPhone 16 Pro Max 512GB ブラックチタニウム,4549995536461,213500,https://www.1-chome.com/mobileDetail/1064/1064,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro Max 512GB ホワイトチタニウム,iPhone 16 Pro Max 512GB ホワイトチタニウム,4549995536478,213500,https://www.1-chome.com/mobileDetail/1064/1064,,,JANあり、初回追加候補カテゴリ
A,new_candidate,スマートフォン,iPhone 16 Pro 512GB デザートチタニウム,iPhone 16 Pro 512GB デザートチタニウム,4549995532968,202500,https://www.1-chome.com/mobileDetail/1068/1068,,,JANあり、初回追加候補カテゴリ
